beer_style,altbier,american adjunct lager,american amber / red ale,american amber / red lager,american barleywine,american black ale,american blonde ale,american brown ale,american dark wheat ale,american double / imperial ipa,american double / imperial pilsner,american double / imperial stout,american ipa,american malt liquor,american pale ale (apa),american pale lager,american pale wheat ale,american porter,american stout,american strong ale,american wild ale,baltic porter,belgian dark ale,belgian ipa,belgian pale ale,belgian strong dark ale,belgian strong pale ale,berliner weissbier,bière de champagne / bière brut,bière de garde,black & tan,bock,braggot,california common / steam beer,chile beer,cream ale,czech pilsener,doppelbock,dortmunder / export lager,dubbel,dunkelweizen,eisbock,english barleywine,english bitter,english brown ale,english dark mild ale,english india pale ale (ipa),english pale ale,english pale mild ale,english porter,english stout,english strong ale,euro dark lager,euro pale lager,euro strong lager,extra special / strong bitter (esb),faro,flanders oud bruin,flanders red ale,foreign / export stout,fruit / vegetable beer,german pilsener,gose,gueuze,happoshu,hefeweizen,herbed / spiced beer,irish dry stout,irish red ale,japanese rice lager,keller bier / zwickel bier,kristalweizen,kvass,kölsch,lambic - fruit,lambic - unblended,light lager,low alcohol beer,maibock / helles bock,milk / sweet stout,munich dunkel lager,munich helles lager,märzen / oktoberfest,oatmeal stout,old ale,pumpkin ale,quadrupel (quad),rauchbier,roggenbier,russian imperial stout,rye beer,sahti,saison / farmhouse ale,schwarzbier,scotch ale / wee heavy,scottish ale,scottish gruit / ancient herbed ale,smoked beer,tripel,vienna lager,weizenbock,wheatwine,winter warmer,witbier
light lager,0.9756985598570459,0.947522958028774,0.949249454219612,0.9839116227920227,0.9402739622115921,0.9962803871985841,0.9267226601423986,0.9375404904669336,0.9947662128358861,0.9378464842379827,0.978458489181686,0.9472479617734206,0.9560379647123577,0.9244822920653182,0.9542981199747879,0.9409474300980414,0.9388766998305565,0.9325611138930736,0.9748318386167494,0.957068737936401,0.9190836467021267,0.9754688575843099,0.9212787143130197,0.950626277564856,0.9558034340668013,0.9541728739627858,0.9675057051063871,0.9553633487870785,1.0,0.9524494853950876,0.9659901066739298,0.9977772861451979,1.0,0.9730522682258564,1.0,0.9721026927230508,0.9805412926142862,0.9323867232123657,0.9631219362467959,0.965641641987967,0.9579265017071449,0.938587566828785,0.9744883361931779,0.96287470806327,0.9930889557712851,0.9899229945700533,0.9633255109099844,0.9400148076729685,1.0,0.9753832627641368,1.0,0.9877930259554225,0.9620720571524648,0.9353374909333865,0.9900425028726729,0.9658844536135104,0.9897922401901984,1.0,0.9643690333352235,0.9897841963663732,0.9343143326318805,0.9125272573884994,1.0,0.9806056868553503,0.9732030681326036,0.9342864501373691,0.9729431546964731,0.9684507962393827,0.9803036669142912,0.984233201534406,1.0,0.979156154780536,1.0,0.9891856384131146,0.9711452696105246,0.9883570179124239,0.0,1.0,0.9844707503334411,0.9496726755011763,0.9146595804602716,0.9853461944912301,0.9536686813412347,0.9884287285133502,0.9728593060808709,0.9807168251583472,0.9767971655679717,0.9771667663979302,1.0,0.9587503676959248,0.9846170922964229,1.0,0.9500184936053655,0.9799220955724715,0.9750200522614996,0.9538364337753376,0.9962450485601431,0.9507665255282735,0.9684173252130652,0.9655875359789156,0.9571096230311312,0.9979101264283218,0.9925552394864037,0.9509339870381207
low alcohol beer,1.0,0.9583237078456619,0.9762953062327318,0.9651916302881486,0.9357328695051673,0.9456783504424027,1.0,0.9559073933313704,1.0,0.98196031071492,1.0,0.9954615800742133,0.9541409587842622,1.0,0.972257655624565,0.9390661551414834,0.9755018416048841,0.9578658744890591,0.971058370144825,0.9634265722407644,0.941814901087567,1.0,1.0,1.0,0.9954465489289931,0.974504206665425,0.9810867598802242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9271493177886407,1.0,0.9447433257529037,0.9592344585005953,1.0,1.0,0.939562672062066,1.0,0.936389591851057,1.0,0.9596281287636816,1.0,0.9605167830498271,0.9648415816804607,1.0,0.9029183087190565,1.0,1.0,1.0,0.9057755220400253,1.0,1.0,1.0,0.992013476979025,1.0,1.0,0.995113500274258,0.9446586898634416,1.0,0.9861835726340573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9280540386938066,1.0,1.0,0.0,1.0,0.975769692749646,0.9379425118839906,1.0,0.9754359522199149,0.9209823841996094,1.0,1.0,1.0,0.8999622557332109,1.0,0.9713623066786176,0.9101385046172014,1.0,0.9746256447429397,0.9639113838698322,1.0,1.0,1.0,1.0,0.9950603803538893,0.9937955117388111,1.0,1.0,0.9924497130844978,0.9722261376332784
maibock / helles bock,0.9814224467080411,0.96032575599714,0.8880531845402401,0.9556982835225039,0.9352213222340376,0.9887582297847418,0.9316717926091235,0.9517521562406316,1.0,0.9430798923155584,0.9969362438557576,0.9416745588940566,0.9048977998911469,1.0,0.9398444241844117,1.0,0.9784531334030596,0.9530886409641536,0.9529231619552384,0.978158586075762,0.9556191927551094,0.9636902294724459,0.9783943815639664,0.97194269078914,0.9703166452441621,0.9719300320392954,0.9252769998891887,1.0,1.0,0.9576663146126756,1.0,0.9680909307543755,1.0,0.9714945940316135,1.0,0.9938680789000885,0.9794165105138078,0.9555685176922244,0.9821669731413182,0.9603639117011007,0.9095298128683736,0.9527546989186585,0.9454631695032994,0.9640101613637022,0.9760493209838299,0.9695443086285087,0.956729318331267,0.9599821480561614,1.0,0.990205693102862,0.9744777306784147,1.0,1.0,0.9825803656848029,0.9954858247107645,0.9323112557739935,1.0,0.996529126408367,0.9805637517199831,0.9780014338210355,0.96700788529296,0.9323013024126351,1.0,0.990850286592771,1.0,0.9212921288070272,0.9830680151609009,0.9849027541224451,0.9261410051289449,0.9510773528215881,1.0,1.0,0.9191919191919192,0.9577284349238151,0.9948951689174786,1.0,0.9844707503334411,1.0,0.0,0.9682420089542717,0.9781674296294297,0.9873462471112224,0.9017962804940173,0.9559938115055788,0.9596426147776889,0.9822627734431888,0.9557902379392627,1.0,0.9877836788301626,0.9524185071211441,0.968013712033883,1.0,0.9389813073447444,1.0,0.9372340399327088,0.9827435847411482,1.0,0.9457546079543127,0.9757344442977004,0.9495384865185148,0.973251487453416,0.9867359460716211,0.9637183169338187,0.9351653556066584
milk / sweet stout,0.9819519597509858,0.9555712019205476,0.9352259643980245,0.9837737581078819,0.965185556257768,0.9542221151499518,0.9865001792339794,0.9671133209681758,0.9922260079372219,0.937383342286115,0.9585926007400842,0.9452245139524472,0.9173075017603648,0.9799370678434562,0.9492770118902982,0.9493210426024178,0.9552541990761375,0.9496708863748179,0.9821422829463365,0.9441440977032866,0.9833736348910922,0.9430083754303156,0.9401663398309252,0.9364704308499575,0.9656133434008484,0.9216015670701633,0.9568934769637368,0.9381191291760914,1.0,0.9868597149047891,0.9875267886375352,0.9697362297835843,1.0,0.9672003079466749,0.992590541968532,0.9727937626103351,0.9641389447220503,0.9617631930970091,0.9050536585474513,0.9321769079575313,0.9801932343625244,0.9778863522811283,0.9639547892949188,0.9715609790851352,0.9543764379874587,0.9812901829563028,0.9669138124029218,0.9573875072923196,1.0,0.9364365596694391,1.0,0.9753928327233459,0.980424603340921,0.9550648184327097,0.9907560360684248,0.9623495069865413,1.0,0.96222856192224,0.9746135169072098,1.0,0.9576934293535588,0.9397528740125075,1.0,0.973768969651819,0.9734648316013166,0.9745328278258208,0.9914894275515381,0.9742261600324471,0.9440164938042293,0.9875097744932009,0.9595736676215795,1.0,1.0,0.9625194714311714,0.9689879874482182,1.0,0.9496726755011763,0.975769692749646,0.9682420089542717,0.0,0.9754544624822914,0.9830708953829334,0.9566196117159954,0.9250440228821204,0.9481301451886928,0.9676218458687319,0.9605409089692075,0.9593016594926589,1.0,0.9220514799181164,0.9893371512127952,1.0,0.9393521097651351,0.9871533144948381,0.9570758804166591,0.9413555184780732,1.0,0.9549501830666899,0.9597769058322764,0.9779135034924954,0.9666296094935103,0.9803401411552212,0.9606632711802836,0.9619592379106345
munich dunkel lager,0.9959214324451867,0.9302389707178362,0.9421627673075069,0.9773320741818364,0.959446009446,0.972373516873154,0.9448959560449979,0.9143365315962572,1.0,0.9453857066103986,0.9994643907912397,0.9500190024324935,0.9480069957968287,1.0,0.9494703601047496,0.9400939283834692,0.9399077138429218,0.9552750680303442,0.9886915694579544,0.929455224606404,0.9574173598172839,0.9539375315959228,0.9508974672081508,0.9718821107850493,0.9635267985553864,0.9415560859694949,0.9572274922460738,0.9745289897432641,0.953027685761443,0.9499860286798311,1.0,0.9936582644693265,1.0,0.9743713617336254,0.9968372092232606,0.9807041949261645,0.9825219201557989,0.9477901948875839,0.9445069102713006,0.9814904279187294,0.9816329192398217,0.9241476754229833,0.9786960201549593,0.9649140568418682,0.9642150381701374,0.9552759021561043,0.9500287380638651,0.8931525382230219,1.0,0.9703648783709093,0.9962818074085331,0.977333947074814,0.9379135255853113,0.9236397480244323,1.0,0.970609085850131,1.0,0.9687940723079234,1.0,0.9927131955449655,0.9730309477164742,0.9367308334582393,1.0,1.0,0.9811220592396561,0.9727799985100399,0.9761849061939692,0.9519922114380653,0.9703985049410498,0.9880039900090958,1.0,0.9735686167732795,1.0,1.0,0.9571632559526956,1.0,0.9146595804602716,0.9379425118839906,0.9781674296294297,0.9754544624822914,0.0,0.9840725707186374,0.9621898242642186,0.9743220006307992,0.9748761692308867,0.976965178195376,0.968658387168625,0.9819037124242443,1.0,0.9789527584717157,0.962547422186397,1.0,0.9744424133774652,0.9623973622394479,0.9639760447145853,0.9468532267443655,0.9936512954969297,0.9802432522472729,0.9548846346380385,0.9151497040229196,0.9870505111830318,0.9721739625672897,0.9483725286822058,0.9826365663562106
munich helles lager,0.9352564431751667,0.9803898009795797,0.9697830340240864,0.9817602024301758,0.9759197249935705,1.0,0.9712564462548597,0.9665216246751712,1.0,0.9504590508005488,1.0,0.9519514680624664,0.9383607551450986,0.9723845806127651,0.9354468485925614,0.9954596337080114,0.9465553968382436,0.930159726125824,0.982915498408974,0.9715602575717724,0.9765329815507547,0.9889976196041421,1.0,0.9759896655010213,0.9272502470764539,0.9810234167197728,0.9377780157597659,0.9874518536056979,0.9537187202546313,0.9765122648629685,1.0,0.978130463801193,1.0,0.9831655987670382,0.9896124623559498,0.9662010056770849,0.9486748139226899,0.9575678474988166,1.0,0.9567917035020649,1.0,1.0,0.9965015723734248,0.9846842767480559,0.9720810162709954,0.9724586637199696,1.0,0.9289389886276125,1.0,0.9774193288550296,1.0,1.0,0.9523251993833283,0.9774289371916415,1.0,0.9736444849266345,1.0,0.983089237544424,0.9940281087377623,0.9601133087176389,0.940741427655896,0.9581780485537844,1.0,0.9710404318985189,1.0,0.9744455195980418,0.974149018120495,0.9940873099175311,0.9703782692148277,1.0,0.967614361643627,1.0,1.0,0.9783814618838813,0.9670261327275317,1.0,0.9853461944912301,1.0,0.9873462471112224,0.9830708953829334,0.9840725707186374,0.0,0.96074008884271,0.9891570413821229,0.9766021748209864,0.9916199589944881,0.9810935531641068,0.9472230119120298,1.0,0.9564247805112179,0.9688642807503838,1.0,0.9459102223443898,0.9251292455103703,0.9850068499488598,0.9757148275762323,0.9859255629352468,1.0,0.9667206902713575,0.9904454835984601,0.977033832299235,0.9725833260825106,0.9718046206956741,0.9432109742794492
märzen / oktoberfest,0.8958951208106458,0.9298779388425521,0.8795477538590043,0.9801787466844599,0.9430435396207484,0.9624113661883585,0.9506612692034669,0.9497838747774613,0.9914024706707245,0.9157062524707547,0.9916738383641883,0.9510993311422501,0.917903629958613,0.9773074231435015,0.9184873057465266,0.947766262959842,0.940697238813614,0.9065760805467253,0.956458922913595,0.9399819214572465,0.952433570645088,0.951436650521271,1.0,0.974259743045822,0.9402669454749011,0.9635787670533722,0.9216973239361724,0.9569218460296594,1.0,0.9477745461135317,0.9577541597756397,0.9412377501261026,1.0,0.9760220563740408,1.0,0.9430636252718192,0.9610429355079592,0.9687302359840546,0.9709218376873383,0.9433751638986964,0.9561900122585341,0.972486712750918,0.958347588742853,0.922329627329926,0.9368029949799365,0.9818946399038456,0.9643018858693524,0.9387573333559374,1.0,0.9519693845730337,0.9662832677222152,0.9577467995745302,0.9339198529686077,0.9481554645107249,1.0,0.9589314020252191,1.0,0.9502544909274256,0.9932189809247515,0.9449357833304073,0.917630925123317,0.9327365824473698,1.0,0.9844590289738975,1.0,0.9356306972268924,0.9733322719750919,0.9670690231792378,0.9883162073818672,0.9844599513140879,0.9845647869857332,0.9833554907155081,1.0,0.9834195897785831,0.9838147725097043,1.0,0.9536686813412347,0.9754359522199149,0.9017962804940173,0.9566196117159954,0.9621898242642186,0.96074008884271,0.0,0.9516877476839172,0.9235942534769203,0.9615521665388016,0.9789744740420053,0.9683525433259978,0.9920953654936181,0.9590540718036955,0.9618431082567946,1.0,0.924400594864103,0.9378417580006863,0.9623850427280933,0.9252897477200067,1.0,0.9785013941605764,0.9596309173407057,0.9452590786360546,0.953308975651164,0.9592327665288198,0.9356040926449337,0.9453290374522387
oatmeal stout,0.9907447422020984,0.9510031064285994,0.9522187310605078,0.9719657368837609,0.944692485459033,0.9777522754376804,0.9377229729162951,0.974099278212088,0.9947288301047964,0.9361258952111962,0.9945305783029876,0.9574119885326106,0.9452902916273256,1.0,0.9394137663634742,0.9707203163242295,0.961081968767271,0.9672486890394263,0.9690350408936543,0.9494270968434098,0.9629037816126536,0.9850675858213886,0.9724497286785216,0.9827722984409752,0.9693158231878047,0.9281120895518384,0.9647835608281836,0.9590584094658134,0.9786816880289833,0.9777255126295059,0.9989126091546301,0.9856090658218404,1.0,0.9728597919598557,0.993540575399198,0.97920124338049,0.9934674357621038,0.9690755744188622,0.9808986735042389,0.9893377754128004,0.9803511609343597,0.9759021780874355,0.946015988306366,0.9845802136951978,0.9597290743724737,0.9554169753398337,0.9701667219623551,0.9547980113952171,1.0,0.9515805256278,0.9873437804399018,1.0,1.0,0.9764215551462879,1.0,0.9568355281765322,0.9920691977937539,0.992918619056046,0.9774934374571334,0.9864959883196496,0.9292416795250135,0.9568372112984278,1.0,0.9799907507723445,1.0,0.9695817907949726,0.962078851154784,0.9872901814410127,1.0,0.9863890736735507,1.0,1.0,1.0,0.9707482635321707,0.960205905144047,1.0,0.9884287285133502,0.9209823841996094,0.9559938115055788,0.9250440228821204,0.9743220006307992,0.9891570413821229,0.9516877476839172,0.0,0.9625126192929432,0.9735827422059473,0.9616813633900017,0.9704333006129406,1.0,0.9668089265705133,0.9705194504102395,1.0,0.9328417205081585,0.9805342091444476,0.9717761155008726,0.9882018899139491,0.9951377223931528,0.9058510220540557,0.9689582075186948,0.9944986892513326,0.9706144729144813,0.9824098802329254,0.9477320269609896,0.9528819697326623
old ale,0.9520677900030051,0.9578186233862568,0.931139741331769,0.9565654818739374,0.9305273857192926,0.9861205123460126,0.9399608522785599,0.9482816152821266,0.9186118252865642,0.929707983073491,0.990147589616236,0.9506175665825941,0.9298452751962686,0.9843361590506091,0.9355604452860907,0.9699786905521499,0.9562859745929754,0.9184024674626721,0.9523296609645295,0.8885588174675256,0.9145342175072533,0.9639313035652783,0.9048796248726363,0.980747839612274,0.9481812613742273,0.9194042404895659,0.9319453578925199,0.9918657382126626,0.9931424991439779,0.9294240056754921,0.9632727823560928,0.9667857883079365,1.0,0.9699897967805462,1.0,0.9445403164392142,0.9603371692722515,0.9262979407843837,0.9531663300128961,0.9471820423337612,1.0,0.9558159315181912,0.9286387905443109,0.9508122306873013,0.9337265778184543,0.9856151730894697,0.9677402505072151,0.973872194527801,1.0,0.9515438785032754,0.9521232811376448,0.9682212711458061,0.9825741001129137,0.963003060094604,1.0,0.9226754291341104,1.0,0.9414015135748282,0.9184927332561377,0.9844862127747205,0.9708236375513991,0.9216343468373807,1.0,0.9774725572255701,1.0,0.9486304214088311,0.9665876319518373,0.9513225964151616,0.9663224496748791,0.9075459149929652,1.0,1.0,0.9512758397925757,0.9772271043206967,0.9705878421635257,1.0,0.9728593060808709,1.0,0.9596426147776889,0.9481301451886928,0.9748761692308867,0.9766021748209864,0.9235942534769203,0.9625126192929432,0.0,0.9452694557232795,0.9459510730981732,0.9916780719644623,1.0,0.9520815552259974,0.9502139196014286,0.9339147345998018,0.9441894204537618,0.9839385749180821,0.9454930220053349,0.9034774505207575,1.0,0.9745605362142196,0.9460055725884643,0.9445667535097781,0.9569911392492082,0.9969532519537134,0.9599214255689178,0.9883553381644367
pumpkin ale,0.9635198143568363,0.9752486027418189,0.9368108513589869,0.980917633899563,0.9480704630483838,0.9820523645267946,0.9749869627122513,0.9581709428276783,0.9450029840337146,0.9576705620678038,0.9894323173884864,0.9538939483016478,0.9465077431677227,0.9870968200912907,0.9721938465945834,0.9851497405826708,0.9679983885024106,0.9668681846425703,0.9765974303883777,0.9643754604491954,0.9465997159840432,1.0,0.9616737146435862,0.9714477404568408,0.990405013944535,0.9818297700697677,0.9745501307257035,0.9787812896752924,1.0,0.9981555398156826,1.0,0.9642702097600295,0.9791275972406308,1.0,1.0,0.9911167596142129,0.9867470872066282,0.9622874813809646,0.9896662033440609,0.9732562871473169,0.9927522724852741,1.0,0.9816299342087285,0.983526129813925,0.9662251202371428,0.9867637618051442,0.9788253737780758,0.9502081437150796,1.0,0.9859670272546028,0.9788721115636089,0.9781850730289912,1.0,0.9827816700510145,0.9931489575005594,0.9444870370069869,1.0,0.989738341124647,0.9567316232518113,1.0,0.959880218185294,0.9646047677387174,1.0,1.0,1.0,0.9711205537855134,0.9748337159883,0.9848710505791743,0.9784633871462599,0.9915845757780101,1.0,1.0,1.0,0.9660889486363964,0.971827400288705,0.883480664658482,0.9807168251583472,1.0,0.9822627734431888,0.9676218458687319,0.976965178195376,0.9916199589944881,0.9615521665388016,0.9735827422059473,0.9452694557232795,0.0,0.986875271549324,0.9828619086824216,1.0,0.9388372584877553,0.9658236893913936,1.0,0.9440970730967787,0.9591950616063964,0.9789222827536973,0.9486339420355444,1.0,0.9806656819952305,0.9667428811959724,0.9451528290805832,1.0,0.9921569487839935,0.9795111683088192,0.953560807559175
quadrupel (quad),0.9895102776198917,0.9546102124622494,0.9615923301797508,0.9704015682964716,0.9437633474714023,0.9888421585568113,0.9912785952746557,0.9432491534800034,1.0,0.9439686201912777,0.96147125244181,0.9422533439940936,0.9511778450777437,0.9991682506265354,0.9440048031290125,0.9901539003579536,0.9664803838534185,0.9240886908055919,0.9525702126213592,0.9602575116252036,0.9444837898105172,0.9639268201740877,0.9900080251387664,0.9658219796160759,0.9607528727359874,0.9304935232166988,0.9298222393862492,0.9652297155627735,0.9506144562980342,0.9680409192679901,1.0,0.9964869919902353,0.9780242856414456,1.0,1.0,0.9826305014047834,0.9524036513670247,0.9450628682042617,0.9742431721284138,0.9675497171041714,0.9688537096433286,0.9870343104339616,0.9733064662324878,0.9813373393785029,0.9798185815840825,0.9840732531929993,0.9541382354949642,0.9623128117493978,1.0,0.9476551598888371,0.9809331100306277,0.9881878547352695,0.9750876828310426,0.9898998424604363,1.0,0.9461390446175122,0.9668112819249551,0.9740701878679351,0.9415267065636465,0.9681402494711386,0.9450958405923355,0.9662512565534167,1.0,0.9794936049860525,1.0,0.952722085649719,0.9683766079122574,0.9763741320426333,0.9986823224513155,1.0,0.9795161024091878,0.9869270716116165,0.8490770191719655,0.9928375789593203,0.955189497328747,1.0,0.9767971655679717,1.0,0.9557902379392627,0.9605409089692075,0.968658387168625,0.9810935531641068,0.9789744740420053,0.9616813633900017,0.9459510730981732,0.986875271549324,0.0,0.9793782767314954,0.8696224021680401,0.9454782750659347,0.9181702425639253,1.0,0.9213832546002827,0.9840985247950356,0.9710252175369972,0.9729822282235651,1.0,1.0,0.9200562094065345,0.9743882321750065,0.9830913263339905,0.9429043623354152,0.9590274589052532,0.9804195147997894
rauchbier,0.9707790157939783,0.9669437736039688,0.9731245402791913,0.9853835645953515,0.9673131328772536,1.0,1.0,0.9681773550090719,1.0,0.9433973687092314,0.9896390642909564,0.9730020902546658,0.9607844520396124,0.992469796923104,0.9686329325285856,1.0,0.9344199994619024,0.9642216217055003,0.983796101654659,0.9606918479011745,0.9825481476600747,0.9871422518058309,1.0,0.9764302076361615,0.9426386033026931,0.9814429726610776,0.9718423992513648,1.0,0.963942769978887,1.0,1.0,0.9829616877166334,1.0,1.0,0.9354193364307021,0.9740790237138711,1.0,0.9430987643976326,0.9909539057900703,0.9820973497841964,0.9746216698125449,1.0,1.0,0.9692146413641679,0.9538512180391125,0.9098799758397673,0.9599930479404576,0.981135623806257,0.9650552757222122,0.9617821370622786,0.9748260787578304,0.9839588963716239,1.0,0.9850528657205961,1.0,0.9664622954441984,1.0,0.9756861606454512,0.9769060165625567,0.9347419176489908,0.993074845859417,0.9522320675776114,1.0,0.991297484493425,1.0,0.9776464894851057,1.0,1.0,0.9552642605692766,1.0,0.944365004560455,1.0,1.0,1.0,0.9820172988640485,1.0,0.9771667663979302,0.8999622557332109,1.0,0.9593016594926589,0.9819037124242443,0.9472230119120298,0.9683525433259978,0.9704333006129406,0.9916780719644623,0.9828619086824216,0.9793782767314954,0.0,1.0,0.9378692972452171,0.9968555102467673,1.0,0.9875691852594768,0.9898973162513046,0.9864834185003838,0.9962750644443036,0.9846486677888985,1.0,0.9611086901951019,0.9511499482886812,0.9860834666910157,0.8931998722490284,0.9824039889099051,0.97123234031066
roggenbier,1.0,1.0,0.9949654559494547,0.9861384833451243,0.9594896419430788,0.9793979366430646,1.0,0.951225779033286,1.0,0.9661561728621829,0.9050171926662206,0.9871480445965257,0.9956881021518422,1.0,0.958732483253432,1.0,0.9718167323648229,0.9716624609808298,0.9969266021356148,0.9861291385292499,0.9558653647675969,1.0,1.0,1.0,0.9504366857052429,1.0,0.9940659334519579,1.0,1.0,0.9180623077612728,1.0,0.9712741210138164,1.0,1.0,1.0,1.0,1.0,0.975949920809627,1.0,0.9756213290272772,0.9554304177775031,1.0,1.0,1.0,1.0,1.0,1.0,0.9637013333084345,1.0,0.9436205020396957,1.0,1.0,1.0,0.955528987016801,1.0,0.9798060137621889,0.8416925116746535,0.9978797183400385,1.0,1.0,0.963027522978827,0.9673507859253467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950884712130077,1.0,1.0,1.0,0.9877836788301626,1.0,1.0,1.0,0.9920953654936181,1.0,1.0,1.0,0.8696224021680401,1.0,0.0,0.999275923347924,0.9952286700959488,1.0,1.0,1.0,0.9620193520336799,1.0,1.0,1.0,0.9911481694626737,0.9802338074251911,1.0,0.9594863806782299,1.0,0.9941012216858031
russian imperial stout,0.9799686723836799,0.9613926768515171,0.9204518942708093,0.9817687093607085,0.9530456352553953,0.9626197960028793,0.9707247293515779,0.9581184299219873,0.9772486456529819,0.890603945486885,0.9500367965077056,0.8851546884334014,0.8778793848003191,0.9718993953233357,0.9197413773862622,0.97731702292709,0.9623653281939017,0.9204096229955268,0.9353402273081557,0.9295603360618323,0.9576179260102069,0.9458137600274622,0.949274325718372,0.9158688540182591,0.9477662713243231,0.9294369009998569,0.941759626006506,0.914502791320176,0.9946915104742956,0.952022018045001,0.991470680605177,0.9475316201910546,1.0,0.9791622030503263,0.9891577452207325,0.9879153991697035,0.9771587167396995,0.9644920679532492,0.9745971071934892,0.92457092960019,0.9423987205393077,0.972797200808845,0.9249399048436965,0.9609129286998566,0.9529142888356574,0.9870480705486021,0.9566652873607349,0.9548019716747844,0.9971418322314177,0.9454012713544163,0.9735271049549531,0.9551726615214585,0.9905457234990827,0.9523208348554193,0.9690967250940212,0.9481426110666636,0.9964160034245279,0.976753298317653,0.9459488999884857,0.9835070293429918,0.941423141158898,0.9237608551107995,1.0,0.9145853921910935,0.9663980729802624,0.9294573807525061,0.975891272748663,0.9689885535096913,0.9489571486380047,1.0,0.9944744559975635,1.0,1.0,0.9477463564933146,0.9493447843459482,0.9690486780714371,0.9587503676959248,0.9713623066786176,0.9524185071211441,0.9220514799181164,0.9789527584717157,0.9564247805112179,0.9590540718036955,0.9668089265705133,0.9520815552259974,0.9388372584877553,0.9454782750659347,0.9378692972452171,0.999275923347924,0.0,0.9716060798602102,0.9965894967029932,0.9072814745782418,0.9417968096351927,0.922121116788426,0.9806536701519015,0.9937219875335432,0.9793691826873557,0.9102968327562508,0.9742689804712379,0.943656689388118,0.9726148315543113,0.956279520795299,0.9516375686641545
rye beer,0.9940940861349375,0.9655030099128673,0.9399739037528902,0.9353367605911778,0.9549655714386329,0.9531658727419243,0.9877964173423632,0.9494815984752502,1.0,0.942887514130221,0.9860395316307309,0.9561759831197587,0.9318355996660773,0.9878244400133759,0.9749345107556926,0.9969972480931302,0.953334883329947,0.9343095927010222,0.9325349262379231,0.9519132980969413,0.9214603418399905,0.9989605175130579,0.995780745614568,0.9788278234060527,0.960711150044293,0.9259497046776408,0.9449384438856413,0.9784849473441534,1.0,0.9756337041827089,1.0,1.0,1.0,1.0,1.0,0.9543629906138466,0.9467024466652031,0.9505385534338244,0.9853734007472408,0.9401272664367261,0.974543637489959,0.9780326161380879,0.9948585106471449,0.9421200666676064,0.9734776831509512,0.9951428412179856,0.9708616639611971,0.9414278059879735,1.0,0.9910741517797773,1.0,0.9399610962591588,0.9848050475613334,0.9918255391999051,1.0,0.9522285939065245,1.0,0.9873475515129924,0.9578721616196308,0.9669384536347269,0.9620537354227593,0.8995702543517171,1.0,0.9796751239930913,1.0,0.9856096057283541,0.9775554471383673,0.9520622213173499,0.9831222845123014,0.9895776052579394,1.0,1.0,1.0,1.0,0.9775144293955862,0.9538215362276895,0.9846170922964229,0.9101385046172014,0.968013712033883,0.9893371512127952,0.962547422186397,0.9688642807503838,0.9618431082567946,0.9705194504102395,0.9502139196014286,0.9658236893913936,0.9181702425639253,0.9968555102467673,0.9952286700959488,0.9716060798602102,0.0,1.0,0.924675321292578,1.0,0.9870489392054025,0.9260529610557469,1.0,1.0,0.9489597800998322,0.959980688085544,0.9932495212527827,0.9746729008747745,0.9705878888442843,0.9695142553543401
sahti,1.0,1.0,0.9857719518776779,0.9274558875662459,0.9639009038973375,1.0,1.0,1.0,1.0,0.9837583073348366,0.9136089086131576,0.9750295083921948,0.9686992485918337,1.0,0.9863936917363709,0.9203635966307407,1.0,1.0,0.9150733236403996,0.971253164699092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9447229995891677,0.966016219082518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9635809739596548,1.0,1.0,1.0,1.0,1.0,0.9682944909003264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9842212027074649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9339147345998018,1.0,1.0,1.0,1.0,0.9965894967029932,1.0,0.0,0.9026958580212142,1.0,0.9821105783841786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
